Store__c,Item_Name__c,Discount_Type__c,Discount_Value__c,Valid_From__c,Valid_To__c,Source__c,API_Source__c,Last_Synced__c,Requires_Clipping__c,Notes__c
Publix,Casa Flores Serrano Ham 1 Deli Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Casa Flores Serrano Ham 1 Deli Buy 1 Get 1 FREE thru 11/12/2025
Publix,Panera Bread Bowls 1 Deli Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Panera Bread Bowls 1 Deli Buy 1 Get 1 FREE thru 11/12/2025
Publix,Publix Tavern Ham and Gouda Slider 1 Deli  thru 11/12/2025,Fixed Price,5.49,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Publix Tavern Ham and Gouda Slider 1 Deli $5.49 thru 11/12/2025
Publix,Save  On Any ONE (1) El Monterey Enchilada 30oz Dinners Exp. 11/14/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.00 On Any ONE (1) El Monterey Enchilada 30oz Dinners Exp. 11/14/2025
Publix,Cape Cod Kettle Cooked Potato Chips 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Cape Cod Kettle Cooked Potato Chips 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025
Publix,Cheetos or Fritos Snacks 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Cheetos or Fritos Snacks 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025
Publix,Tic Tac Mints 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Tic Tac Mints 1 Dry Grocery Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Nature’s Own® Wheat + Protein Loaf or Buns Dry Grocery Exp. 12/19/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) Nature’s Own® Wheat + Protein Loaf or Buns Dry Grocery Exp. 12/19/2025
Publix,Save $.50 Off The Purchase of One (1) Publix Brown & Serve Rolls 11-oz pkg. Dry Grocery Exp. 12/6/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $.50 Off The Purchase of One (1) Publix Brown & Serve Rolls 11-oz pkg. Dry Grocery Exp. 12/6/2025
Publix,Save  on any ONE (1) Pepperidge Farm® Swirl Bread 14-16oz or Pepperidge Farm® Distinctive Crackers 9.75-10.25oz Dry G...,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Pepperidge Farm® Swirl Bread 14-16oz or Pepperidge Farm® Distinctive Crackers 9.75-10.25oz Dry Grocery Exp. 11/28/2025
Publix,Buy any ONE (1) Gold Peak 18.5oz and get any ONE (1) Gold Peak 18.5oz FREE Dry Grocery Exp. 11/21/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Buy any ONE (1) Gold Peak 18.5oz and get any ONE (1) Gold Peak 18.5oz FREE Dry Grocery Exp. 11/21/2025
Publix,"Save  when you buy TWO (2) Lay's dips AND TWO (2) Lay's chips (6-8oz) (Excludes Party Size, Baked, Lays Kettle & Simp...",Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $2.00 when you buy TWO (2) Lay's dips AND TWO (2) Lay's chips (6-8oz) (Excludes Party Size, Baked, Lays Kettle & Simply) Dry Grocery Exp. 12/31/2025"
Publix,Classic Dozen Roses 1 Floral Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Classic Dozen Roses 1 Floral Buy 1 Get 1 FREE thru 11/12/2025
Publix,Cupcake Vineyards Prosecco or Moscato D'Asti Wine 1 Front Left - Wine  thru 11/12/2025,Fixed Price,10.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Cupcake Vineyards Prosecco or Moscato D'Asti Wine 1 Front Left - Wine $10.99 thru 11/12/2025
Publix,Save  on Francis Coppola Diamond Collection AND Orange Juice Front Left Exp. 12/31/2025,Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $4.00 on Francis Coppola Diamond Collection AND Orange Juice Front Left Exp. 12/31/2025
Publix,Boston Chowda Seafood Soups 1 Meat - Seafood 2 for  thru 11/12/2025,Fixed Price,10.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Boston Chowda Seafood Soups 1 Meat - Seafood 2 for $10.00 thru 11/12/2025
Publix,GreenWise Extra Lean Pork Tenderloin 1 Meat  lb thru 11/12/2025,Fixed Price,6.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  GreenWise Extra Lean Pork Tenderloin 1 Meat $6.99 lb thru 11/12/2025
Publix,Jennie-O Ground Turkey 1 Meat  thru 11/12/2025,Fixed Price,9.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Jennie-O Ground Turkey 1 Meat $9.99 thru 11/12/2025
Publix,"Save  Off The Purchase of One (1) GreenWise Blueberry Maple Pork Sausage Limited Time Offer, 16-oz tray Meat Exp. 12/...",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 Off The Purchase of One (1) GreenWise Blueberry Maple Pork Sausage Limited Time Offer, 16-oz tray Meat Exp. 12/4/2025"
Publix,Save  Off  The Purchase of One (1) Publix Whole Smoked Turkey Meat Exp. 12/6/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 Off  The Purchase of One (1) Publix Whole Smoked Turkey Meat Exp. 12/6/2025
Publix,Save  Off The Purchase of One (1) Beef Petite Tender Shoulder Publix USDA Choice Beef Meat Exp. 12/7/2025,Fixed Price,3.1,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.10 Off The Purchase of One (1) Beef Petite Tender Shoulder Publix USDA Choice Beef Meat Exp. 12/7/2025
Publix,"Save  Off The Purchase of One (1)  Publix Marinated Italian-Style Chicken Breast Cutlets Boneless, Skinless, 1.5-lb e...",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 Off The Purchase of One (1)  Publix Marinated Italian-Style Chicken Breast Cutlets Boneless, Skinless, 1.5-lb each Meat Exp. 12/7/2025"
Publix,"Save  Off The Purchase of One (1) Publix Mild or Hot Pork Italian Sausage Our Exclusive Recipe, Bulk, 16-oz pkg. Meat...",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 Off The Purchase of One (1) Publix Mild or Hot Pork Italian Sausage Our Exclusive Recipe, Bulk, 16-oz pkg. Meat Exp. 12/6/2025"
Publix,Blueberries 1 Produce 2 for  thru 11/12/2025,Fixed Price,8.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Blueberries 1 Produce 2 for $8.00 thru 11/12/2025
Publix,Fresh Express Salad Blends 1 Produce Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Fresh Express Salad Blends 1 Produce Buy 1 Get 1 FREE thru 11/12/2025
Publix,Hass Avocados 1 Produce 4 for  thru 11/12/2025,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Hass Avocados 1 Produce 4 for $5.00 thru 11/12/2025
Publix,Publix Cantaloupe Chunks 1 Produce Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Publix Cantaloupe Chunks 1 Produce Buy 1 Get 1 FREE thru 11/12/2025
Publix,Publix Idaho Russet Potatoes 1 Produce  thru 11/12/2025,Fixed Price,3.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Publix Idaho Russet Potatoes 1 Produce $3.99 thru 11/12/2025
Publix,Publix Prewashed Sliced White Mushrooms 1 Produce 2 for  thru 11/12/2025,Fixed Price,6.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Publix Prewashed Sliced White Mushrooms 1 Produce 2 for $6.00 thru 11/12/2025
Publix,Red Raspberries 1 Produce 3/ thru 11/12/2025,Fixed Price,10.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Red Raspberries 1 Produce 3/$10.00 thru 11/12/2025
Publix,Tri-Color Peppers 1 Produce  thru 11/12/2025,Fixed Price,3.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Tri-Color Peppers 1 Produce $3.99 thru 11/12/2025
Publix,Uncle Matt's Organic Orange Juice Beverage 1 Produce Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Uncle Matt's Organic Orange Juice Beverage 1 Produce Buy 1 Get 1 FREE thru 11/12/2025
Publix,White or Red Seedless Grapes 1 Produce  lb thru 11/12/2025,Fixed Price,2.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  White or Red Seedless Grapes 1 Produce $2.99 lb thru 11/12/2025
Publix,Yellow or Zucchini Squash 2 Produce,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Yellow or Zucchini Squash 2 Produce 
Publix,Yellow Squash or Zucchini 1 Produce 2 for  thru 11/12/2025,Fixed Price,6.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Yellow Squash or Zucchini 1 Produce 2 for $6.00 thru 11/12/2025
Publix,Starbucks Coffee Creamer 1 Rear Center - Milk Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Starbucks Coffee Creamer 1 Rear Center - Milk Buy 1 Get 1 FREE thru 11/12/2025
Publix,"Buy (1) Planet Oat oatmilk 52oz, Get (1) ONE Planet Oat Barista Lover’s 52oz Free (value up to ) Rear Center Exp. 11/...",Fixed Price,4.19,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Buy (1) Planet Oat oatmilk 52oz, Get (1) ONE Planet Oat Barista Lover’s 52oz Free (value up to $4.19) Rear Center Exp. 11/25/2025"
Publix,"Save  on any (1) ONE Danimals Product (6 pk, 12 pk or 4 pk) Rear Center Exp. 12/2/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on any (1) ONE Danimals Product (6 pk, 12 pk or 4 pk) Rear Center Exp. 12/2/2025"
Publix,Peace Tea 1 Aisle 104: Rear End Cap - Register Area  thru 11/14/2025,Fixed Price,0.89,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Peace Tea 1 Aisle 104: Rear End Cap - Register Area $0.89 thru 11/14/2025
Publix,Save  on ONE GilletteLabs Razor OR GilletteLabs Blade Refill (excludes GilletteLabs razor with 5ct refill). Register ...,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $5.00 on ONE GilletteLabs Razor OR GilletteLabs Blade Refill (excludes GilletteLabs razor with 5ct refill). Register Area Exp. 11/15/2025
Publix,"Save  on ONE Gillette Razor OR Blade Refill (excludes GilletteLabs, Mach3 razor with 10ct refill, FusionProglide razo...",Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.00 on ONE Gillette Razor OR Blade Refill (excludes GilletteLabs, Mach3 razor with 10ct refill, FusionProglide razor with 6ct refill, King C. G Register Area Exp. 11/15/2025"
Publix,"Save  on ONE Venus Razor OR Blade Refill (excludes Gillette Products, disposables, and trial/travel size). Register A...",Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.00 on ONE Venus Razor OR Blade Refill (excludes Gillette Products, disposables, and trial/travel size). Register Area Exp. 11/15/2025"
Publix,"Afc Sushi Hawaiian Poke Bowl - Tuna Prepare in Store, Ready to Eat 1 Seafood",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Afc Sushi Hawaiian Poke Bowl - Tuna Prepare in Store, Ready to Eat 1 Seafood "
Publix,Bacon Cheddar Salmon Burger 1 Seafood 2 for  thru 11/12/2025,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Bacon Cheddar Salmon Burger 1 Seafood 2 for $5.00 thru 11/12/2025
Publix,"Save  Off The Purchase of One (1)  Surimi Platter Medium, Ready-to-Eat, Net Weight 72-oz tray Seafood Exp. 12/7/2025",Fixed Price,3.4,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.40 Off The Purchase of One (1)  Surimi Platter Medium, Ready-to-Eat, Net Weight 72-oz tray Seafood Exp. 12/7/2025"
Publix,"Save  Off The Purchase of One (1)  Seafood Claw Platter Medium, Ready-to-Eat, 88-oz tray Seafood Exp. 12/7/2025",Fixed Price,15.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $15.00 Off The Purchase of One (1)  Seafood Claw Platter Medium, Ready-to-Eat, 88-oz tray Seafood Exp. 12/7/2025"
Publix,"Save  Off The Purchase of One (1)  Shrimp & Surimi Platter Medium, Ready-to-Eat, Net Weight 64-oz tray Seafood Exp. 1...",Fixed Price,3.2,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.20 Off The Purchase of One (1)  Shrimp & Surimi Platter Medium, Ready-to-Eat, Net Weight 64-oz tray Seafood Exp. 12/7/2025"
Publix,This list is for your information and is not a coupon redeemable for savings.  For instructions on how to redeem digi...,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original: This list is for your information and is not a coupon redeemable for savings.  For instructions on how to redeem digital coupons and for full coupon terms, please visitpublix.com/digitalcoupons.The availability and location of the items on your list may vary by store. If you need help locating an item, please ask a Publix associate for assistance.In the event of discrepancies between prices in the online circular and the printed circular for the store selected, printed circular prices will govern.Sales tax not included. Quantity rights reserved.Remember to bring your reusable bags. This list is for your information and is not a coupon redeemable for savings.  For instructions on how to redeem digital coupons and for full coupon terms, please visitpublix.com/digitalcoupons.The availability and location of the items on your list may vary by store. If you need help locating an item, please ask a Publix associate for assistance.In the event of discrepancies between prices in the online circular and the printed circular for the store selected, printed circular prices will govern.Sales tax not included. Quantity rights reserved.Remember to bring your reusable bags."
Publix,This list is for your information and is not a coupon redeemable for savings.  For instructions on how to redeem digi...,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original: This list is for your information and is not a coupon redeemable for savings.  For instructions on how to redeem digital coupons and for full coupon terms, please visitpublix.com/digitalcoupons.The availability and location of the items on your list may vary by store. If you need help locating an item, please ask a Publix associate for assistance.In the event of discrepancies between prices in the online circular and the printed circular for the store selected, printed circular prices will govern.Sales tax not included. Quantity rights reserved.Remember to bring your reusable bags."
